Hora,Corrente_A,SOH_Pct,Capacity_Ah,SoC_Pct
7654,25.0,39.64933107286783,39.64933107286783,100.0
7655,25.0,39.64933107286783,39.64933107286783,100.0
7656,25.0,39.64933107286783,39.64933107286783,100.0
7657,25.0,39.64933107286783,39.64933107286783,100.0
7658,25.0,39.64933107286783,39.64933107286783,100.0
7659,25.0,39.64933107286783,39.64933107286783,100.0
7660,25.0,39.64933107286783,39.64933107286783,100.0
7661,25.0,39.64933107286783,39.64933107286783,100.0
7662,25.0,39.64933107286783,39.64933107286783,100.0
7663,25.0,39.64933107286783,39.64933107286783,100.0
7664,-25.0,39.64933107286783,39.64933107286783,36.94723385356787
7665,-25.0,39.64933107286783,39.64933107286783,0.0
7666,-25.0,39.64933107286783,39.64933107286783,0.0
7667,-25.0,39.64933107286783,39.64933107286783,0.0
7668,-25.0,39.64933107286783,39.64933107286783,0.0
7669,-25.0,39.64933107286783,39.64933107286783,0.0
7670,-25.0,39.64933107286783,39.64933107286783,0.0
7671,-25.0,39.64933107286783,39.64933107286783,0.0
7672,-25.0,39.64933107286783,39.64933107286783,0.0
7673,-25.0,39.64933107286783,39.64933107286783,0.0
7674,-25.0,39.64933107286783,39.64933107286783,0.0
7675,-25.0,39.64933107286783,39.64933107286783,0.0
7676,25.0,39.64933107286783,39.64933107286783,63.05276614643213
7677,25.0,39.52933107286783,39.52933107286783,100.0
7678,25.0,39.52933107286783,39.52933107286783,100.0
7679,25.0,39.52933107286783,39.52933107286783,100.0
7680,25.0,39.52933107286783,39.52933107286783,100.0
7681,25.0,39.52933107286783,39.52933107286783,100.0
7682,25.0,39.52933107286783,39.52933107286783,100.0
7683,25.0,39.52933107286783,39.52933107286783,100.0
7684,25.0,39.52933107286783,39.52933107286783,100.0
7685,25.0,39.52933107286783,39.52933107286783,100.0
7686,25.0,39.52933107286783,39.52933107286783,100.0
7687,25.0,39.52933107286783,39.52933107286783,100.0
7688,-25.0,39.52933107286783,39.52933107286783,36.75582327989477
7689,-25.0,39.52933107286783,39.52933107286783,0.0
7690,-25.0,39.52933107286783,39.52933107286783,0.0
7691,-25.0,39.52933107286783,39.52933107286783,0.0
7692,-25.0,39.52933107286783,39.52933107286783,0.0
7693,-25.0,39.52933107286783,39.52933107286783,0.0
7694,-25.0,39.52933107286783,39.52933107286783,0.0
7695,-25.0,39.52933107286783,39.52933107286783,0.0
7696,-25.0,39.52933107286783,39.52933107286783,0.0
7697,-25.0,39.52933107286783,39.52933107286783,0.0
7698,-25.0,39.52933107286783,39.52933107286783,0.0
7699,-25.0,39.52933107286783,39.52933107286783,0.0
7700,25.0,39.52933107286783,39.52933107286783,63.24417672010523
7701,25.0,39.409331072867836,39.409331072867836,100.0
7702,25.0,39.409331072867836,39.409331072867836,100.0
7703,25.0,39.409331072867836,39.409331072867836,100.0
7704,25.0,39.409331072867836,39.409331072867836,100.0
7705,25.0,39.409331072867836,39.409331072867836,100.0
7706,25.0,39.409331072867836,39.409331072867836,100.0
7707,25.0,39.409331072867836,39.409331072867836,100.0
7708,25.0,39.409331072867836,39.409331072867836,100.0
7709,25.0,39.409331072867836,39.409331072867836,100.0
7710,25.0,39.409331072867836,39.409331072867836,100.0
7711,25.0,39.409331072867836,39.409331072867836,100.0
7712,-25.0,39.409331072867836,39.409331072867836,36.56324702955498
7713,-25.0,39.409331072867836,39.409331072867836,0.0
7714,-25.0,39.409331072867836,39.409331072867836,0.0
7715,-25.0,39.409331072867836,39.409331072867836,0.0
7716,-25.0,39.409331072867836,39.409331072867836,0.0
7717,-25.0,39.409331072867836,39.409331072867836,0.0
7718,-25.0,39.409331072867836,39.409331072867836,0.0
7719,-25.0,39.409331072867836,39.409331072867836,0.0
7720,-25.0,39.409331072867836,39.409331072867836,0.0
7721,-25.0,39.409331072867836,39.409331072867836,0.0
7722,-25.0,39.409331072867836,39.409331072867836,0.0
7723,-25.0,39.409331072867836,39.409331072867836,0.0
7724,25.0,39.409331072867836,39.409331072867836,63.43675297044502
7725,25.0,39.28933107286784,39.28933107286784,100.0
7726,25.0,39.28933107286784,39.28933107286784,100.0
7727,25.0,39.28933107286784,39.28933107286784,100.0
7728,25.0,39.28933107286784,39.28933107286784,100.0
7729,25.0,39.28933107286784,39.28933107286784,100.0
7730,25.0,39.28933107286784,39.28933107286784,100.0
7731,25.0,39.28933107286784,39.28933107286784,100.0
7732,25.0,39.28933107286784,39.28933107286784,100.0
7733,25.0,39.28933107286784,39.28933107286784,100.0
7734,25.0,39.28933107286784,39.28933107286784,100.0
7735,25.0,39.28933107286784,39.28933107286784,100.0
7736,-25.0,39.28933107286784,39.28933107286784,36.36949442169472
7737,-25.0,39.28933107286784,39.28933107286784,0.0
7738,-25.0,39.28933107286784,39.28933107286784,0.0
7739,-25.0,39.28933107286784,39.28933107286784,0.0
7740,-25.0,39.28933107286784,39.28933107286784,0.0
7741,-25.0,39.28933107286784,39.28933107286784,0.0
7742,-25.0,39.28933107286784,39.28933107286784,0.0
7743,-25.0,39.28933107286784,39.28933107286784,0.0
7744,-25.0,39.28933107286784,39.28933107286784,0.0
7745,-25.0,39.28933107286784,39.28933107286784,0.0
7746,-25.0,39.28933107286784,39.28933107286784,0.0
7747,-25.0,39.28933107286784,39.28933107286784,0.0
7748,25.0,39.28933107286784,39.28933107286784,63.63050557830528
7749,25.0,39.16933107286784,39.16933107286784,100.0
7750,25.0,39.16933107286784,39.16933107286784,100.0
7751,25.0,39.16933107286784,39.16933107286784,100.0
7752,25.0,39.16933107286784,39.16933107286784,100.0
7753,25.0,39.16933107286784,39.16933107286784,100.0
7754,25.0,39.16933107286784,39.16933107286784,100.0
7755,25.0,39.16933107286784,39.16933107286784,100.0
7756,25.0,39.16933107286784,39.16933107286784,100.0
7757,25.0,39.16933107286784,39.16933107286784,100.0
7758,25.0,39.16933107286784,39.16933107286784,100.0
7759,25.0,39.16933107286784,39.16933107286784,100.0
7760,-25.0,39.16933107286784,39.16933107286784,36.174554644571856
7761,-25.0,39.16933107286784,39.16933107286784,0.0
7762,-25.0,39.16933107286784,39.16933107286784,0.0
7763,-25.0,39.16933107286784,39.16933107286784,0.0
7764,-25.0,39.16933107286784,39.16933107286784,0.0
7765,-25.0,39.16933107286784,39.16933107286784,0.0
7766,-25.0,39.16933107286784,39.16933107286784,0.0
7767,-25.0,39.16933107286784,39.16933107286784,0.0
7768,-25.0,39.16933107286784,39.16933107286784,0.0
7769,-25.0,39.16933107286784,39.16933107286784,0.0
7770,-25.0,39.16933107286784,39.16933107286784,0.0
7771,-25.0,39.16933107286784,39.16933107286784,0.0
7772,25.0,39.16933107286784,39.16933107286784,63.825445355428144
7773,25.0,39.049331072867844,39.049331072867844,100.0
7774,25.0,39.049331072867844,39.049331072867844,100.0
7775,25.0,39.049331072867844,39.049331072867844,100.0
7776,25.0,39.049331072867844,39.049331072867844,100.0
7777,25.0,39.049331072867844,39.049331072867844,100.0
7778,25.0,39.049331072867844,39.049331072867844,100.0
7779,25.0,39.049331072867844,39.049331072867844,100.0
7780,25.0,39.049331072867844,39.049331072867844,100.0
7781,25.0,39.049331072867844,39.049331072867844,100.0
7782,25.0,39.049331072867844,39.049331072867844,100.0
7783,25.0,39.049331072867844,39.049331072867844,100.0
7784,-25.0,39.049331072867844,39.049331072867844,35.978416753544764
7785,-25.0,39.049331072867844,39.049331072867844,0.0
7786,-25.0,39.049331072867844,39.049331072867844,0.0
7787,-25.0,39.049331072867844,39.049331072867844,0.0
7788,-25.0,39.049331072867844,39.049331072867844,0.0
7789,-25.0,39.049331072867844,39.049331072867844,0.0
7790,-25.0,39.049331072867844,39.049331072867844,0.0
7791,-25.0,39.049331072867844,39.049331072867844,0.0
7792,-25.0,39.049331072867844,39.049331072867844,0.0
7793,-25.0,39.049331072867844,39.049331072867844,0.0
7794,-25.0,39.049331072867844,39.049331072867844,0.0
7795,-25.0,39.049331072867844,39.049331072867844,0.0
7796,25.0,39.049331072867844,39.049331072867844,64.02158324645524
7797,25.0,38.929331072867846,38.929331072867846,100.0
7798,25.0,38.929331072867846,38.929331072867846,100.0
7799,25.0,38.929331072867846,38.929331072867846,100.0
7800,25.0,38.929331072867846,38.929331072867846,100.0
7801,25.0,38.929331072867846,38.929331072867846,100.0
7802,25.0,38.929331072867846,38.929331072867846,100.0
7803,25.0,38.929331072867846,38.929331072867846,100.0
7804,25.0,38.929331072867846,38.929331072867846,100.0
7805,25.0,38.929331072867846,38.929331072867846,100.0
7806,25.0,38.929331072867846,38.929331072867846,100.0
7807,25.0,38.929331072867846,38.929331072867846,100.0
7808,-25.0,38.929331072867846,38.929331072867846,35.78106966902398
7809,-25.0,38.929331072867846,38.929331072867846,0.0
7810,-25.0,38.929331072867846,38.929331072867846,0.0
7811,-25.0,38.929331072867846,38.929331072867846,0.0
7812,-25.0,38.929331072867846,38.929331072867846,0.0
7813,-25.0,38.929331072867846,38.929331072867846,0.0
7814,-25.0,38.929331072867846,38.929331072867846,0.0
7815,-25.0,38.929331072867846,38.929331072867846,0.0
7816,-25.0,38.929331072867846,38.929331072867846,0.0
7817,-25.0,38.929331072867846,38.929331072867846,0.0
7818,-25.0,38.929331072867846,38.929331072867846,0.0
7819,-25.0,38.929331072867846,38.929331072867846,0.0
7820,25.0,38.929331072867846,38.929331072867846,64.21893033097602
7821,25.0,38.80933107286785,38.80933107286785,100.0
7822,25.0,38.80933107286785,38.80933107286785,100.0
7823,25.0,38.80933107286785,38.80933107286785,100.0
7824,25.0,38.80933107286785,38.80933107286785,100.0
7825,25.0,38.80933107286785,38.80933107286785,100.0
7826,25.0,38.80933107286785,38.80933107286785,100.0
7827,25.0,38.80933107286785,38.80933107286785,100.0
7828,25.0,38.80933107286785,38.80933107286785,100.0
7829,25.0,38.80933107286785,38.80933107286785,100.0
7830,25.0,38.80933107286785,38.80933107286785,100.0
7831,25.0,38.80933107286785,38.80933107286785,100.0
7832,-25.0,38.80933107286785,38.80933107286785,35.582502174385965
7833,-25.0,38.80933107286785,38.80933107286785,0.0
7834,-25.0,38.80933107286785,38.80933107286785,0.0
7835,-25.0,38.80933107286785,38.80933107286785,0.0
7836,-25.0,38.80933107286785,38.80933107286785,0.0
7837,-25.0,38.80933107286785,38.80933107286785,0.0
7838,-25.0,38.80933107286785,38.80933107286785,0.0
7839,-25.0,38.80933107286785,38.80933107286785,0.0
7840,-25.0,38.80933107286785,38.80933107286785,0.0
7841,-25.0,38.80933107286785,38.80933107286785,0.0
7842,-25.0,38.80933107286785,38.80933107286785,0.0
7843,-25.0,38.80933107286785,38.80933107286785,0.0
7844,25.0,38.80933107286785,38.80933107286785,64.41749782561403
7845,25.0,38.68933107286785,38.68933107286785,100.0
7846,25.0,38.68933107286785,38.68933107286785,100.0
7847,25.0,38.68933107286785,38.68933107286785,100.0
7848,25.0,38.68933107286785,38.68933107286785,100.0
7849,25.0,38.68933107286785,38.68933107286785,100.0
7850,25.0,38.68933107286785,38.68933107286785,100.0
7851,25.0,38.68933107286785,38.68933107286785,100.0
7852,25.0,38.68933107286785,38.68933107286785,100.0
7853,25.0,38.68933107286785,38.68933107286785,100.0
7854,25.0,38.68933107286785,38.68933107286785,100.0
7855,25.0,38.68933107286785,38.68933107286785,100.0
7856,-25.0,38.68933107286785,38.68933107286785,35.38270291384784
7857,-25.0,38.68933107286785,38.68933107286785,0.0
7858,-25.0,38.68933107286785,38.68933107286785,0.0
7859,-25.0,38.68933107286785,38.68933107286785,0.0
7860,-25.0,38.68933107286785,38.68933107286785,0.0
7861,-25.0,38.68933107286785,38.68933107286785,0.0
7862,-25.0,38.68933107286785,38.68933107286785,0.0
7863,-25.0,38.68933107286785,38.68933107286785,0.0
7864,-25.0,38.68933107286785,38.68933107286785,0.0
7865,-25.0,38.68933107286785,38.68933107286785,0.0
7866,-25.0,38.68933107286785,38.68933107286785,0.0
7867,-25.0,38.68933107286785,38.68933107286785,0.0
7868,25.0,38.68933107286785,38.68933107286785,64.61729708615216
7869,25.0,38.569331072867854,38.569331072867854,100.0
7870,25.0,38.569331072867854,38.569331072867854,100.0
7871,25.0,38.569331072867854,38.569331072867854,100.0
7872,25.0,38.569331072867854,38.569331072867854,100.0
7873,25.0,38.569331072867854,38.569331072867854,100.0
7874,25.0,38.569331072867854,38.569331072867854,100.0
7875,25.0,38.569331072867854,38.569331072867854,100.0
7876,25.0,38.569331072867854,38.569331072867854,100.0
7877,25.0,38.569331072867854,38.569331072867854,100.0
7878,25.0,38.569331072867854,38.569331072867854,100.0
7879,25.0,38.569331072867854,38.569331072867854,100.0
7880,-25.0,38.569331072867854,38.569331072867854,35.18166039030268
7881,-25.0,38.569331072867854,38.569331072867854,0.0
7882,-25.0,38.569331072867854,38.569331072867854,0.0
7883,-25.0,38.569331072867854,38.569331072867854,0.0
7884,-25.0,38.569331072867854,38.569331072867854,0.0
7885,-25.0,38.569331072867854,38.569331072867854,0.0
7886,-25.0,38.569331072867854,38.569331072867854,0.0
7887,-25.0,38.569331072867854,38.569331072867854,0.0
7888,-25.0,38.569331072867854,38.569331072867854,0.0
7889,-25.0,38.569331072867854,38.569331072867854,0.0
7890,-25.0,38.569331072867854,38.569331072867854,0.0
7891,-25.0,38.569331072867854,38.569331072867854,0.0
7892,25.0,38.569331072867854,38.569331072867854,64.81833960969732
7893,25.0,38.44933107286786,38.44933107286786,100.0
7894,25.0,38.44933107286786,38.44933107286786,100.0
7895,25.0,38.44933107286786,38.44933107286786,100.0
7896,25.0,38.44933107286786,38.44933107286786,100.0
7897,25.0,38.44933107286786,38.44933107286786,100.0
7898,25.0,38.44933107286786,38.44933107286786,100.0
7899,25.0,38.44933107286786,38.44933107286786,100.0
7900,25.0,38.44933107286786,38.44933107286786,100.0
7901,25.0,38.44933107286786,38.44933107286786,100.0
7902,25.0,38.44933107286786,38.44933107286786,100.0
7903,25.0,38.44933107286786,38.44933107286786,100.0
7904,-25.0,38.44933107286786,38.44933107286786,34.979362963114085
7905,-25.0,38.44933107286786,38.44933107286786,0.0
7906,-25.0,38.44933107286786,38.44933107286786,0.0
7907,-25.0,38.44933107286786,38.44933107286786,0.0
7908,-25.0,38.44933107286786,38.44933107286786,0.0
7909,-25.0,38.44933107286786,38.44933107286786,0.0
7910,-25.0,38.44933107286786,38.44933107286786,0.0
7911,-25.0,38.44933107286786,38.44933107286786,0.0
7912,-25.0,38.44933107286786,38.44933107286786,0.0
7913,-25.0,38.44933107286786,38.44933107286786,0.0
7914,-25.0,38.44933107286786,38.44933107286786,0.0
7915,-25.0,38.44933107286786,38.44933107286786,0.0
7916,25.0,38.44933107286786,38.44933107286786,65.02063703688592
7917,25.0,38.32933107286786,38.32933107286786,100.0
7918,25.0,38.32933107286786,38.32933107286786,100.0
7919,25.0,38.32933107286786,38.32933107286786,100.0
7920,25.0,38.32933107286786,38.32933107286786,100.0
7921,25.0,38.32933107286786,38.32933107286786,100.0
7922,25.0,38.32933107286786,38.32933107286786,100.0
7923,25.0,38.32933107286786,38.32933107286786,100.0
7924,25.0,38.32933107286786,38.32933107286786,100.0
7925,25.0,38.32933107286786,38.32933107286786,100.0
7926,25.0,38.32933107286786,38.32933107286786,100.0
7927,25.0,38.32933107286786,38.32933107286786,100.0
7928,-25.0,38.32933107286786,38.32933107286786,34.775798845869446
7929,-25.0,38.32933107286786,38.32933107286786,0.0
7930,-25.0,38.32933107286786,38.32933107286786,0.0
7931,-25.0,38.32933107286786,38.32933107286786,0.0
7932,-25.0,38.32933107286786,38.32933107286786,0.0
7933,-25.0,38.32933107286786,38.32933107286786,0.0
7934,-25.0,38.32933107286786,38.32933107286786,0.0
7935,-25.0,38.32933107286786,38.32933107286786,0.0
7936,-25.0,38.32933107286786,38.32933107286786,0.0
7937,-25.0,38.32933107286786,38.32933107286786,0.0
7938,-25.0,38.32933107286786,38.32933107286786,0.0
7939,-25.0,38.32933107286786,38.32933107286786,0.0
7940,25.0,38.32933107286786,38.32933107286786,65.22420115413055
7941,25.0,38.20933107286786,38.20933107286786,100.0
7942,25.0,38.20933107286786,38.20933107286786,100.0
7943,25.0,38.20933107286786,38.20933107286786,100.0
7944,25.0,38.20933107286786,38.20933107286786,100.0
7945,25.0,38.20933107286786,38.20933107286786,100.0
7946,25.0,38.20933107286786,38.20933107286786,100.0
7947,25.0,38.20933107286786,38.20933107286786,100.0
7948,25.0,38.20933107286786,38.20933107286786,100.0
7949,25.0,38.20933107286786,38.20933107286786,100.0
7950,25.0,38.20933107286786,38.20933107286786,100.0
7951,25.0,38.20933107286786,38.20933107286786,100.0
7952,-25.0,38.20933107286786,38.20933107286786,34.57095610409077
7953,-25.0,38.20933107286786,38.20933107286786,0.0
7954,-25.0,38.20933107286786,38.20933107286786,0.0
7955,-25.0,38.20933107286786,38.20933107286786,0.0
7956,-25.0,38.20933107286786,38.20933107286786,0.0
7957,-25.0,38.20933107286786,38.20933107286786,0.0
7958,-25.0,38.20933107286786,38.20933107286786,0.0
7959,-25.0,38.20933107286786,38.20933107286786,0.0
7960,-25.0,38.20933107286786,38.20933107286786,0.0
7961,-25.0,38.20933107286786,38.20933107286786,0.0
7962,-25.0,38.20933107286786,38.20933107286786,0.0
7963,-25.0,38.20933107286786,38.20933107286786,0.0
7964,25.0,38.20933107286786,38.20933107286786,65.42904389590923
7965,25.0,38.089331072867864,38.089331072867864,100.0
7966,25.0,38.089331072867864,38.089331072867864,100.0
7967,25.0,38.089331072867864,38.089331072867864,100.0
7968,25.0,38.089331072867864,38.089331072867864,100.0
7969,25.0,38.089331072867864,38.089331072867864,100.0
7970,25.0,38.089331072867864,38.089331072867864,100.0
7971,25.0,38.089331072867864,38.089331072867864,100.0
7972,25.0,38.089331072867864,38.089331072867864,100.0
7973,25.0,38.089331072867864,38.089331072867864,100.0
7974,25.0,38.089331072867864,38.089331072867864,100.0
7975,25.0,38.089331072867864,38.089331072867864,100.0
7976,-25.0,38.089331072867864,38.089331072867864,34.36482265290233
7977,-25.0,38.089331072867864,38.089331072867864,0.0
7978,-25.0,38.089331072867864,38.089331072867864,0.0
7979,-25.0,38.089331072867864,38.089331072867864,0.0
7980,-25.0,38.089331072867864,38.089331072867864,0.0
7981,-25.0,38.089331072867864,38.089331072867864,0.0
7982,-25.0,38.089331072867864,38.089331072867864,0.0
7983,-25.0,38.089331072867864,38.089331072867864,0.0
7984,-25.0,38.089331072867864,38.089331072867864,0.0
7985,-25.0,38.089331072867864,38.089331072867864,0.0
7986,-25.0,38.089331072867864,38.089331072867864,0.0
7987,-25.0,38.089331072867864,38.089331072867864,0.0
7988,25.0,38.089331072867864,38.089331072867864,65.63517734709767
7989,25.0,37.96933107286787,37.96933107286787,100.0
7990,25.0,37.96933107286787,37.96933107286787,100.0
7991,25.0,37.96933107286787,37.96933107286787,100.0
7992,25.0,37.96933107286787,37.96933107286787,100.0
7993,25.0,37.96933107286787,37.96933107286787,100.0
7994,25.0,37.96933107286787,37.96933107286787,100.0
7995,25.0,37.96933107286787,37.96933107286787,100.0
7996,25.0,37.96933107286787,37.96933107286787,100.0
7997,25.0,37.96933107286787,37.96933107286787,100.0
7998,25.0,37.96933107286787,37.96933107286787,100.0
7999,25.0,37.96933107286787,37.96933107286787,100.0
8000,-25.0,37.96933107286787,37.96933107286787,34.15738625465407
8001,-25.0,37.96933107286787,37.96933107286787,0.0
8002,-25.0,37.96933107286787,37.96933107286787,0.0
8003,-25.0,37.96933107286787,37.96933107286787,0.0
8004,-25.0,37.96933107286787,37.96933107286787,0.0
8005,-25.0,37.96933107286787,37.96933107286787,0.0
8006,-25.0,37.96933107286787,37.96933107286787,0.0
8007,-25.0,37.96933107286787,37.96933107286787,0.0
8008,-25.0,37.96933107286787,37.96933107286787,0.0
8009,-25.0,37.96933107286787,37.96933107286787,0.0
8010,-25.0,37.96933107286787,37.96933107286787,0.0
8011,-25.0,37.96933107286787,37.96933107286787,0.0
8012,25.0,37.96933107286787,37.96933107286787,65.84261374534593
8013,25.0,37.84933107286787,37.84933107286787,100.0
8014,25.0,37.84933107286787,37.84933107286787,100.0
8015,25.0,37.84933107286787,37.84933107286787,100.0
8016,25.0,37.84933107286787,37.84933107286787,100.0
8017,25.0,37.84933107286787,37.84933107286787,100.0
8018,25.0,37.84933107286787,37.84933107286787,100.0
8019,25.0,37.84933107286787,37.84933107286787,100.0
8020,25.0,37.84933107286787,37.84933107286787,100.0
8021,25.0,37.84933107286787,37.84933107286787,100.0
8022,25.0,37.84933107286787,37.84933107286787,100.0
8023,25.0,37.84933107286787,37.84933107286787,100.0
8024,-25.0,37.84933107286787,37.84933107286787,33.94863451649971
8025,-25.0,37.84933107286787,37.84933107286787,0.0
8026,-25.0,37.84933107286787,37.84933107286787,0.0
8027,-25.0,37.84933107286787,37.84933107286787,0.0
8028,-25.0,37.84933107286787,37.84933107286787,0.0
8029,-25.0,37.84933107286787,37.84933107286787,0.0
8030,-25.0,37.84933107286787,37.84933107286787,0.0
8031,-25.0,37.84933107286787,37.84933107286787,0.0
8032,-25.0,37.84933107286787,37.84933107286787,0.0
8033,-25.0,37.84933107286787,37.84933107286787,0.0
8034,-25.0,37.84933107286787,37.84933107286787,0.0
8035,-25.0,37.84933107286787,37.84933107286787,0.0
8036,25.0,37.84933107286787,37.84933107286787,66.05136548350029
8037,25.0,37.72933107286787,37.72933107286787,100.0
8038,25.0,37.72933107286787,37.72933107286787,100.0
8039,25.0,37.72933107286787,37.72933107286787,100.0
8040,25.0,37.72933107286787,37.72933107286787,100.0
8041,25.0,37.72933107286787,37.72933107286787,100.0
8042,25.0,37.72933107286787,37.72933107286787,100.0
8043,25.0,37.72933107286787,37.72933107286787,100.0
8044,25.0,37.72933107286787,37.72933107286787,100.0
8045,25.0,37.72933107286787,37.72933107286787,100.0
8046,25.0,37.72933107286787,37.72933107286787,100.0
8047,25.0,37.72933107286787,37.72933107286787,100.0
8048,-25.0,37.72933107286787,37.72933107286787,33.738554887928714
8049,-25.0,37.72933107286787,37.72933107286787,0.0
8050,-25.0,37.72933107286787,37.72933107286787,0.0
8051,-25.0,37.72933107286787,37.72933107286787,0.0
8052,-25.0,37.72933107286787,37.72933107286787,0.0
8053,-25.0,37.72933107286787,37.72933107286787,0.0
8054,-25.0,37.72933107286787,37.72933107286787,0.0
8055,-25.0,37.72933107286787,37.72933107286787,0.0
8056,-25.0,37.72933107286787,37.72933107286787,0.0
8057,-25.0,37.72933107286787,37.72933107286787,0.0
8058,-25.0,37.72933107286787,37.72933107286787,0.0
8059,-25.0,37.72933107286787,37.72933107286787,0.0
8060,25.0,37.72933107286787,37.72933107286787,66.26144511207129
8061,25.0,37.609331072867874,37.609331072867874,100.0
8062,25.0,37.609331072867874,37.609331072867874,100.0
8063,25.0,37.609331072867874,37.609331072867874,100.0
8064,25.0,37.609331072867874,37.609331072867874,100.0
8065,25.0,37.609331072867874,37.609331072867874,100.0
8066,25.0,37.609331072867874,37.609331072867874,100.0
8067,25.0,37.609331072867874,37.609331072867874,100.0
8068,25.0,37.609331072867874,37.609331072867874,100.0
8069,25.0,37.609331072867874,37.609331072867874,100.0
8070,25.0,37.609331072867874,37.609331072867874,100.0
8071,25.0,37.609331072867874,37.609331072867874,100.0
8072,-25.0,37.609331072867874,37.609331072867874,33.52713465825107
8073,-25.0,37.609331072867874,37.609331072867874,0.0
8074,-25.0,37.609331072867874,37.609331072867874,0.0
8075,-25.0,37.609331072867874,37.609331072867874,0.0
8076,-25.0,37.609331072867874,37.609331072867874,0.0
8077,-25.0,37.609331072867874,37.609331072867874,0.0
8078,-25.0,37.609331072867874,37.609331072867874,0.0
8079,-25.0,37.609331072867874,37.609331072867874,0.0
8080,-25.0,37.609331072867874,37.609331072867874,0.0
8081,-25.0,37.609331072867874,37.609331072867874,0.0
8082,-25.0,37.609331072867874,37.609331072867874,0.0
8083,-25.0,37.609331072867874,37.609331072867874,0.0
8084,25.0,37.609331072867874,37.609331072867874,66.47286534174893
8085,25.0,37.48933107286788,37.48933107286788,100.0
8086,25.0,37.48933107286788,37.48933107286788,100.0
8087,25.0,37.48933107286788,37.48933107286788,100.0
8088,25.0,37.48933107286788,37.48933107286788,100.0
8089,25.0,37.48933107286788,37.48933107286788,100.0
8090,25.0,37.48933107286788,37.48933107286788,100.0
8091,25.0,37.48933107286788,37.48933107286788,100.0
8092,25.0,37.48933107286788,37.48933107286788,100.0
8093,25.0,37.48933107286788,37.48933107286788,100.0
8094,25.0,37.48933107286788,37.48933107286788,100.0
8095,25.0,37.48933107286788,37.48933107286788,100.0
8096,-25.0,37.48933107286788,37.48933107286788,33.31436095403359
8097,-25.0,37.48933107286788,37.48933107286788,0.0
8098,-25.0,37.48933107286788,37.48933107286788,0.0
8099,-25.0,37.48933107286788,37.48933107286788,0.0
8100,-25.0,37.48933107286788,37.48933107286788,0.0
8101,-25.0,37.48933107286788,37.48933107286788,0.0
8102,-25.0,37.48933107286788,37.48933107286788,0.0
8103,-25.0,37.48933107286788,37.48933107286788,0.0
8104,-25.0,37.48933107286788,37.48933107286788,0.0
8105,-25.0,37.48933107286788,37.48933107286788,0.0
8106,-25.0,37.48933107286788,37.48933107286788,0.0
8107,-25.0,37.48933107286788,37.48933107286788,0.0
8108,25.0,37.48933107286788,37.48933107286788,66.68563904596641
8109,25.0,37.36933107286788,37.36933107286788,100.0
8110,25.0,37.36933107286788,37.36933107286788,100.0
8111,25.0,37.36933107286788,37.36933107286788,100.0
8112,25.0,37.36933107286788,37.36933107286788,100.0
8113,25.0,37.36933107286788,37.36933107286788,100.0
8114,25.0,37.36933107286788,37.36933107286788,100.0
8115,25.0,37.36933107286788,37.36933107286788,100.0
8116,25.0,37.36933107286788,37.36933107286788,100.0
8117,25.0,37.36933107286788,37.36933107286788,100.0
8118,25.0,37.36933107286788,37.36933107286788,100.0
8119,25.0,37.36933107286788,37.36933107286788,100.0
8120,-25.0,37.36933107286788,37.36933107286788,33.10022073648696
8121,-25.0,37.36933107286788,37.36933107286788,0.0
8122,-25.0,37.36933107286788,37.36933107286788,0.0
8123,-25.0,37.36933107286788,37.36933107286788,0.0
8124,-25.0,37.36933107286788,37.36933107286788,0.0
8125,-25.0,37.36933107286788,37.36933107286788,0.0
8126,-25.0,37.36933107286788,37.36933107286788,0.0
8127,-25.0,37.36933107286788,37.36933107286788,0.0
8128,-25.0,37.36933107286788,37.36933107286788,0.0
8129,-25.0,37.36933107286788,37.36933107286788,0.0
8130,-25.0,37.36933107286788,37.36933107286788,0.0
8131,-25.0,37.36933107286788,37.36933107286788,0.0
8132,25.0,37.36933107286788,37.36933107286788,66.89977926351304
8133,25.0,37.24933107286788,37.24933107286788,100.0
8134,25.0,37.24933107286788,37.24933107286788,100.0
8135,25.0,37.24933107286788,37.24933107286788,100.0
8136,25.0,37.24933107286788,37.24933107286788,100.0
8137,25.0,37.24933107286788,37.24933107286788,100.0
8138,25.0,37.24933107286788,37.24933107286788,100.0
8139,25.0,37.24933107286788,37.24933107286788,100.0
8140,25.0,37.24933107286788,37.24933107286788,100.0
8141,25.0,37.24933107286788,37.24933107286788,100.0
8142,25.0,37.24933107286788,37.24933107286788,100.0
8143,25.0,37.24933107286788,37.24933107286788,100.0
8144,-25.0,37.24933107286788,37.24933107286788,32.88470079880226
8145,-25.0,37.24933107286788,37.24933107286788,0.0
8146,-25.0,37.24933107286788,37.24933107286788,0.0
8147,-25.0,37.24933107286788,37.24933107286788,0.0
8148,-25.0,37.24933107286788,37.24933107286788,0.0
8149,-25.0,37.24933107286788,37.24933107286788,0.0
8150,-25.0,37.24933107286788,37.24933107286788,0.0
8151,-25.0,37.24933107286788,37.24933107286788,0.0
8152,-25.0,37.24933107286788,37.24933107286788,0.0
8153,-25.0,37.24933107286788,37.24933107286788,0.0
8154,-25.0,37.24933107286788,37.24933107286788,0.0
